PID,Chipset,Memory Max,Memory Type,Memory Slots,PCI-E x16 Slots,PCI-E x8 Slots,PCI-E x4 Slots,PCI-E x1 Slots,PCI Slots,M.2 Slots,Mini-PCIe Slots,Half Mini-PCIe Slots,Mini-PCIe / mSATA Slots,mSATA Slots,Onboard Ethernet,SATA 6 Gb/s,Onboard Video,USB 2.0 Headers,USB 2.0 Headers (Single Port),USB 3.2 Gen 1 Headers,USB 3.2 Gen 2 Headers,USB 3.2 Gen 2x2 Headers,Supports ECC,Wireless Networking,RAID Support,Memory Speed Min,Memory Speed Max,Socket,Motherboard Form Factor,PATA 100,SATA 3 Gb/s,U.2,PATA 133,SAS 12 Gb/s,SAS 3 Gb/s,SAS 6 Gb/s,SATA 1.5 Gb/s
101,302,128,0,4,2,0,0,2,0,"2242/2260/2280/22110 M-key (Intel Rocket Lake-based CPUs only)
2242/2260/2280 M-key
2242/2260/2280 M-key",0,0,0,0,1 x 2.5 Gb/s,6,Depends on CPU,2,0,2,1,0,N,Wi-Fi 6,Y,2133,5333,1,0,,,,,,,,
102,306,128,0,4,1,0,0,2,0,"2242/2260/2280 M-key
2242/2260/2280 M-key",0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,2,0,1,0,0,N,,N,2133,2933,1,1,,,,,,,,
103,310,32,0,2,1,0,0,1,0,,0,0,0,0,1 x 1 Gb/s,4,Depends on CPU,1,0,1,0,0,N,,N,2133,2666,3,1,,,,,,,,
104,298,128,0,4,2,0,0,3,0,"2242/2260/2280/22110 M-key
2242/2260/2280/22110 M-key",0,0,0,0,1 x 1 Gb/s,4,Depends on CPU,2,0,1,0,0,N,,Y,2133,4600,0,0,,,,,,,,
105,301,128,0,4,1,0,0,2,0,"2242/2260/2280/22110 M-key
2242/2260/2280 M-key",0,0,0,0,1 x 2.5 Gb/s,6,Depends on CPU,2,0,1,0,0,N,Wi-Fi 6,N,2133,5600,1,1,,,,,,,,
106,297,128,0,4,2,0,0,2,0,"2230/2242/2260/2280/22110 M-key
2230 E-key
2230/2242/2260/2280/22110 M-key",0,0,0,0,1 x 1 Gb/s,8,Depends on CPU,1,0,2,0,0,N,,Y,2133,4066,0,0,,,,,,,,
107,311,64,0,2,1,0,0,0,0,2260/2280 M-key,0,0,0,0,1 x 1 Gb/s,4,Depends on CPU,1,0,1,0,0,N,Wi-Fi 5,Y,2133,5100,0,2,,,,,,,,
108,300,128,0,4,3,0,0,2,0,"2280 M-key (Intel Rocket Lake-based CPUs only)
2260/2280/22110 M-key
2260/2280 M-key",0,0,0,0,1 x 2.5 Gb/s,6,Depends on CPU,2,0,1,1,0,N,,Y,2133,5000,1,0,,,,,,,,
109,299,128,0,4,2,0,0,3,0,2242/2260/2280/22110 M-key,0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,2,0,1,0,0,N,,Y,1866,4133,0,0,,,,,,,,
110,312,64,0,4,2,0,0,1,0,"2230 E-key
2230/2242/2260/2280 M-key
2230/2242/2260/2280/22110 M-key",0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,2,0,1,0,0,N,,Y,2133,2666,3,1,,,,,,,,
111,302,128,0,4,2,0,0,2,0,"2242/2260/2280/22110 M-key (Intel Rocket Lake-based CPUs only)
2242/2260/2280 M-key
2242/2260/2280 M-key",0,0,0,0,1 x 2.5 Gb/s,6,Depends on CPU,2,0,2,1,0,N,,Y,2133,5333,1,0,,,,,,,,
112,297,128,0,4,2,0,0,2,0,"2242/2260/2280 M-key
2242/2260/2280/22110 M-key
2230 E-key",0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,2,0,2,0,0,N,Wi-Fi 6,Y,1866,4400,0,0,,,,,,,,
113,298,128,0,4,2,0,0,1,0,"2280 M-key
2280 M-key
2230 E-key",0,0,0,0,1 x 2.5 Gb/s,6,Depends on CPU,2,0,2,0,0,N,,Y,2133,4533,0,1,,,,,,,,
114,307,64,0,2,1,0,0,1,0,"2242/2260/2280 M-key
2230 E-key",0,0,0,0,1 x 1 Gb/s,4,Depends on CPU,1,0,1,0,0,N,,N,2133,3200,1,1,,,,,,,,
115,311,128,0,4,2,0,0,3,0,2242/2260/2280/22110 M-key,0,0,0,0,1 x 1 Gb/s,4,Depends on CPU,2,0,1,0,0,N,,Y,2133,4733,0,0,,,,,,,,
116,299,128,0,4,2,0,0,3,0,"2242/2260/2280/22110 M-key
2242/2260/2280 M-key",0,0,0,0,1 x 1 Gb/s,4,Depends on CPU,2,0,1,0,0,N,Wi-Fi 5,Y,2133,4133,0,0,,,,,,,,
117,297,128,0,4,3,0,0,1,0,"2242/2260/2280 M-key
2242/2260/2280/22110 M-key",0,0,0,0,"1 x 1 Gb/s
1 x 2.5 Gb/s",8,N,2,0,1,1,0,N,,Y,2133,4600,0,0,,,,,,,,
118,299,128,0,4,1,0,0,2,0,2242/2260/2280/22110 M-key,0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,2,0,1,0,0,N,,Y,2133,4400,0,1,,,,,,,,
119,299,32,0,2,1,0,0,2,0,2242/2260/2280 M-key,0,0,0,0,1 x 1 Gb/s,4,Depends on CPU,2,0,1,0,0,N,,Y,2666,4133,0,1,,,,,,,,
120,297,128,0,4,3,0,0,0,0,"2242/2280/22110 M-key
2242/2280/22110 M-key
2242/2280/22110 M-key
2242/2280/22110 M-key",0,0,0,0,1 x 2.5 Gb/s,6,N,2,0,2,1,0,N,Wi-Fi 6,Y,2133,5200,0,0,,,,,,,,
121,312,64,0,4,1,0,1,1,0,2242/2260/2280 M-key,0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,2,0,1,0,0,N,,Y,2133,2666,3,1,,,,,,,,
122,302,128,0,4,3,0,1,0,0,"2242/2260/2280/22110 M-key (Intel Rocket Lake-based CPUs only)
2242/2260/2280/22110 M-key
2242/2260/22110 M-key",0,0,0,0,1 x 2.5 Gb/s,6,Depends on CPU,2,0,1,1,0,N,,Y,2133,5000,1,0,,,,,,,,
123,298,128,0,4,2,0,0,3,0,"2242/2260/2280/22110 M-key
2242/2260/2280/22110 M-key",0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,2,0,1,0,0,N,,Y,2133,4600,0,0,,,,,,,,
124,302,128,0,4,2,0,0,1,0,"2260/2280/22110 M-key (Intel Rocket Lake-based CPUs only)
2260/2280/22110 M-key
2260/2280/22110 M-key",0,0,0,0,1 x 2.5 Gb/s,6,Depends on CPU,2,0,1,1,0,N,Wi-Fi 6,Y,2133,3200,1,0,,,,,,,,
125,299,64,0,4,2,0,0,4,0,2242/2260/2280/22110 M-key,0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,2,0,1,0,0,N,,N,1866,4133,0,0,,,,,,,,
126,301,128,0,4,1,0,0,2,0,"2242/2260/2280/22110 M-key
2242/2260/2280 M-key",0,0,0,0,1 x 2.5 Gb/s,6,Depends on CPU,2,0,1,0,0,N,,N,2133,5066,1,1,,,,,,,,
127,307,64,0,2,1,0,0,0,0,2280 M-key,0,0,0,0,1 x 2.5 Gb/s,4,Depends on CPU,1,0,1,0,0,N,Wi-Fi 6,N,2133,3200,1,2,,,,,,,,
128,299,64,0,4,2,0,0,2,0,"2242/2260/2280 M-key
2242/2260/2280 M-key",0,0,0,0,1 x 1 Gb/s,4,Depends on CPU,2,0,1,0,0,N,,Y,1866,4133,0,1,,,,,,,,
129,298,128,0,4,1,0,0,2,0,"2242/2260/2280 M-key
2242/2260/2280 M-key",0,0,0,0,1 x 1 Gb/s,4,Depends on CPU,2,0,1,1,0,N,,Y,2133,4400,0,1,,,,,,,,
130,298,128,0,4,3,0,0,1,0,"2242/2260/2280/22110 M-key
2242/2260/2280/22110 M-key",0,0,0,0,1 x 2.5 Gb/s,4,Depends on CPU,2,0,1,0,0,N,,Y,2133,4600,0,0,,,,,,,,
131,313,128,0,8,4,0,0,1,0,"2242/2260/2280 M-key
2242/2260/2280 M-key
2230/2242/2260/2280 M-key
2230 E-key",0,0,0,0,2 x 1 Gb/s,8,N,2,0,2,0,0,Y,Wi-Fi 5,Y,2133,3600,5,0,,,1,,,,,
132,314,64,0,4,3,0,0,3,0,"2242/2260/2280/22110 M-key
2242/2260/2280 M-key",0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,2,0,2,0,0,N,,Y,2666,4133,0,0,,,,,,,,
133,299,64,0,4,2,0,0,4,0,"2242/2260/2280 M-key
2242/2260/2280 M-key",0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,2,0,1,0,0,N,,Y,2133,3200,0,0,,,,,,,,
134,302,64,0,2,1,0,0,0,0,"2242/2260/2280 M-key (Intel Rocket Lake-based CPUs only)
2242/2260/2280 M-key",0,0,0,0,1 x 2.5 Gb/s,4,Depends on CPU,1,0,1,1,0,N,Wi-Fi 6,Y,2133,5000,1,2,,,,,,,,
135,312,128,0,4,2,0,0,2,0,"2230/2242/2260/2280 M-key
2230 E-key
2230/2242/2260/2280/22110 M-key",0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,2,0,1,0,0,N,,Y,2133,2666,3,0,,,,,,,,
136,311,64,0,2,1,0,0,2,0,2242/2260/2280 M-key,0,0,0,0,1 x 1 Gb/s,4,Depends on CPU,2,0,1,0,0,N,,Y,2133,5000,0,1,,,,,,,,
137,297,64,0,2,1,0,0,0,0,"2280 M-key
2230 E-key",0,0,0,0,1 x 1 Gb/s,4,Depends on CPU,1,0,1,0,0,N,Wi-Fi 6,Y,2133,4533,0,2,,,,,,,,
138,297,128,0,4,2,0,0,3,0,"2242/2260/2280/22110 M-key
2242/2260/2280 M-key",0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,2,0,2,0,0,N,,Y,2133,4400,0,0,,,,,,,,
139,297,128,0,4,3,0,0,2,0,"2242/2260/2280/22110 M-key
2242/2260/2280/22110 M-key",0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,2,0,2,1,0,N,Wi-Fi 6,Y,2133,4400,0,0,,,,,,,,
140,298,128,0,4,2,0,0,2,0,"2260/2280/22110 M-key
2242/2260/2280 M-key
2230 E-key",0,0,0,0,1 x 1 Gb/s,4,Depends on CPU,2,0,1,0,0,N,Wi-Fi 5,Y,2133,4533,0,0,,,,,,,,
141,304,128,0,4,3,0,0,3,0,"2242/2260/2280 M-key
2242/2260/2280/22110 M-key",0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,2,0,1,1,0,N,Wi-Fi 5,Y,2133,4266,3,0,,,,,,,,
142,306,128,0,4,2,0,0,1,0,"2242/2260/2280 M-key
2260/2280 M-key
2230 E-key",0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,2,0,1,0,0,N,,Y,2133,2933,1,1,,,,,,,,
143,302,128,0,4,2,0,0,3,0,"2242/2260/2280 M-key
2242/2260/2280 M-key",0,0,0,0,1 x 2.5 Gb/s,4,Depends on CPU,3,0,2,1,0,N,Wi-Fi 6,Y,2133,4600,1,0,,,,,,,,
144,297,128,0,4,2,0,0,3,0,"2242/2260/2280/22110 M-key
2242/2260/2280/22110 M-key",0,0,0,0,1 x 1 Gb/s,8,Depends on CPU,2,0,1,0,0,N,,Y,2133,4400,0,0,,,,,,,,
145,298,128,0,4,3,0,0,2,0,"2242/2260/2280/22110 M-key
2242/2260/2280/22110 M-key",0,0,0,0,1 x 2.5 Gb/s,6,Depends on CPU,2,0,1,1,0,N,,Y,2133,5200,0,0,,,,,,,,
146,301,128,0,4,2,0,0,1,0,"2260/2280 M-key (Intel Rocket Lake-based CPUs only)
2260/2280/22110 M-key",0,0,0,0,1 x 2.5 Gb/s,6,Depends on CPU,2,0,1,1,0,N,,N,2133,3200,1,1,,,,,,,,
147,297,128,0,4,2,0,0,3,0,"2242/2260/2280/22110 M-key
2242/2260/2280/22110 M-key",0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,2,0,2,0,0,N,,Y,2133,4000,0,0,,,,,,,,
148,297,128,0,4,2,0,0,2,0,"2280/22110 M-key
2242/2260/2280 M-key",0,0,0,0,1 x 2.5 Gb/s,6,Depends on CPU,2,0,2,1,0,N,Wi-Fi 6,Y,1866,5100,0,0,,,,,,,,
149,301,128,0,4,2,0,0,1,0,"2242/2260/2280 M-key (Intel Rocket Lake-based CPUs only)
2280 M-key
2230 E-key",0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,2,0,1,1,0,N,Wi-Fi 5,N,3200,4800,1,1,,,,,,,,
150,306,128,0,4,1,0,0,2,0,2242/2260/2280 M-key,0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,2,0,1,0,0,N,,Y,2133,2933,1,1,,,,,,,,
151,297,128,0,4,2,0,0,1,0,"2242/2260/2280 M-key
2242/2260/2280 M-key
2242/2260/2280 M-key
2242/2260/2280/22110 M-key
2242/2260/2280/22110 M-key",0,0,0,0,"1 x 2.5 Gb/s
1 x 10 Gb/s",6,Depends on CPU,2,0,2,1,1,N,Wi-Fi 6,Y,2133,5000,0,3,,,,,,,,
152,297,128,0,4,3,0,0,2,0,"2242/2260/2280/22110 M-key
2242/2260/2280/22110 M-key
2242/2260/2280 M-key",0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,2,0,2,1,0,N,Wi-Fi 6,Y,2133,4400,0,0,,,,,,,,
153,297,128,0,4,3,0,0,0,0,"2242/2280/22110 M-key
2242/2280/22110 M-key
2242/2280/22110 M-key
2280/22110 M-key",0,0,0,0,1 x 2.5 Gb/s,6,Depends on CPU,2,0,2,1,0,N,Wi-Fi 6,Y,2133,5400,0,0,,,,,,,,
154,298,128,0,4,2,0,0,2,0,"2242/2260/2280 M-key
2242/2260/2280 M-key",0,0,0,0,1 x 2.5 Gb/s,6,Depends on CPU,2,0,1,1,0,N,,Y,1866,4400,0,1,,,,,,,,
155,299,32,0,2,1,0,0,1,0,2242/2260/2280 M-key,0,0,0,0,1 x 1 Gb/s,4,Depends on CPU,2,0,1,0,0,N,,Y,2133,3200,0,1,,,,,,,,
156,302,128,0,4,2,0,0,2,0,"2260/2280/22110 M-key (Intel Rocket Lake-based CPUs only)
2260/2280/22110 M-key
2260/2280/22110 M-key",0,0,0,0,1 x 2.5 Gb/s,5,Depends on CPU,2,0,1,1,0,N,,Y,2133,5000,1,0,,,,,,,,
157,315,32,2,4,2,0,0,2,2,,0,0,0,0,1 x 1 Gb/s,4,Depends on CPU,3,0,1,0,0,N,,Y,1066,2800,8,0,,4,,,,,,
158,299,64,0,4,2,0,0,2,0,"2242/2260/2280/22110 M-key
2242/2260/2280 M-key",0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,2,0,1,0,0,N,,Y,2133,3200,0,0,,,,,,,,
159,297,128,0,4,3,0,0,2,0,"2242/2260/2280/22110 M-key
2242/2260/2280 M-key
2242/2260/2280 M-key",0,0,0,0,"1 x 1 Gb/s
1 x 2.5 Gb/s",4,N,2,0,2,1,0,N,Wi-Fi 6,Y,1866,4600,0,0,,,,,,,,
160,298,64,0,2,1,0,0,0,0,"2280 M-key
2280 M-key
2230 E-key",0,0,0,0,1 x 2.5 Gb/s,4,Depends on CPU,1,0,1,1,0,N,Wi-Fi 6,Y,2133,5000,0,2,,,,,,,,
161,298,128,0,4,2,0,0,2,0,"2260/2280/22110 M-key
2242/2260/2280 M-key
2230 E-key",0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,2,0,1,0,0,N,,Y,2133,4533,0,0,,,,,,,,
162,301,128,0,4,2,0,0,2,0,"2260/2280 M-key (Intel Rocket Lake-based CPUs only)
2260/2280 M-key
2260/2280/22110 M-key",0,0,0,0,1 x 2.5 Gb/s,6,Depends on CPU,1,0,1,0,1,N,,N,2400,4800,1,0,,,,,,,,
163,298,64,0,2,1,0,0,0,0,"2260/2280 M-key
2280 M-key
2230 E-key",0,0,0,0,1 x 2.5 Gb/s,4,Depends on CPU,1,0,1,1,0,N,Wi-Fi 6,Y,1866,4600,0,2,,,,,,,,
164,316,32,0,2,1,0,0,2,0,,0,0,0,0,1 x 1 Gb/s,4,Depends on CPU,1,0,1,0,0,N,,N,2133,2133,3,1,,,,,,,,
165,302,128,0,4,3,0,0,0,0,"2260/2280/22110 M-key (Intel Rocket Lake-based CPUs only)
2260/2280/22110 M-key
2260/2280/22110 M-key
2260/2280/22110 M-key",0,0,0,0,1 x 2.5 Gb/s,6,Depends on CPU,2,0,1,0,1,N,,Y,2133,3200,1,0,,,,,,,,
166,304,128,0,4,3,0,0,3,0,"2242/2260/2280/22110 M-key
2242/2260/2280/22110 M-key",0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,2,0,2,1,0,N,Wi-Fi 5,Y,2133,4400,3,0,,,,,,,,
167,300,128,0,4,3,0,0,3,0,"2242/2260/2280/22110 M-key
2242/2260/2280 M-key
2242/2260/2280/22110 M-key",0,0,0,0,"1 x 1 Gb/s
1 x 5 Gb/s",6,Depends on CPU,2,0,1,1,0,N,Wi-Fi 6,Y,2133,4800,1,0,,,,,,,,
168,301,64,0,2,1,0,0,2,0,2242/2260/2280 M-key,0,0,0,0,1 x 2.5 Gb/s,6,Depends on CPU,2,0,1,0,0,N,,N,2133,5200,1,1,,,,,,,,
169,305,32,0,2,1,0,0,1,0,2242/2280/22110 M-key,0,0,0,0,1 x 1 Gb/s,4,Depends on CPU,2,0,1,0,0,N,,Y,1866,3200,0,1,,,,,,,,
170,302,128,0,4,3,0,0,0,0,"2242/2260/2280/22110 M-key (Intel Rocket Lake-based CPUs only)
2242/2260/2280/22110 M-key
2242/2260/2280/22110 M-key",0,0,0,0,1 x 10 Gb/s,6,Depends on CPU,2,0,2,1,0,N,Wi-Fi 6 + 802.11ad,Y,2133,3200,1,0,,,,,,,,
171,297,128,0,4,3,0,0,2,0,"2242/2260/2280 M-key
2260/2280 M-key
2230/2242/2260/2280/22110 M-key",0,0,0,0,1 x 1 Gb/s,8,Depends on CPU,2,0,1,1,0,N,Wi-Fi 6,Y,2133,4666,0,0,,,,,,,,
172,298,128,0,4,2,0,0,1,0,"2242/2260/2280/22110 M-key
2242/2260/2280 M-key",0,0,0,0,1 x 1 Gb/s,4,Depends on CPU,2,0,1,0,0,N,,Y,2133,4600,0,1,,,,,,,,
173,298,128,0,4,2,0,0,1,0,"2280 M-key
2280 M-key",0,0,0,0,1 x 1 Gb/s,4,Depends on CPU,2,0,2,0,0,N,,Y,2133,4533,0,1,,,,,,,,
174,298,128,0,4,2,0,0,1,0,"2242/2260/2280 M-key
2242/2260/2280/22110 M-key",0,0,0,0,1 x 2.5 Gb/s,4,Depends on CPU,2,0,1,0,0,N,,Y,2133,4400,0,1,,,,,,,,
175,297,128,0,4,2,0,0,1,0,"2242/2260/2280 M-key
2230/2242/2260/2280 M-key
2230 E-key",0,0,0,0,1 x 1 Gb/s,8,Depends on CPU,2,0,1,0,0,N,,Y,2133,4200,0,1,,,,,,,,
176,298,128,0,4,2,0,0,2,0,"2230/2242/2260/2280 M-key
2230/2242/2260/2280/22110 M-key
2230 E-key",0,0,0,0,1 x 2.5 Gb/s,6,Depends on CPU,2,0,1,1,0,N,,Y,2133,4666,0,0,,,,,,,,
177,304,128,0,4,2,0,0,4,0,"2242/2260/2280 M-key
2242/2260/2280/22110 M-key",0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,1,0,2,0,0,N,Wi-Fi 5,Y,2133,4266,3,0,,,,,,,,
178,303,256,0,8,4,0,0,0,0,"2260/2280/22110 M-key
2280/22110 M-key
2280/22110 M-key
2280 M-key",0,0,0,0,2 x 10 Gb/s,10,N,1,0,2,1,0,Y,Wi-Fi 6,Y,2133,4400,2,9,,,,,,,,
179,306,64,0,2,1,0,0,2,0,2242/2260/2280 M-key,0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,2,0,1,0,0,N,,Y,2666,2933,1,1,,,,,,,,
180,299,64,0,4,2,0,0,1,0,2242/2260/2280/22110 M-key,0,0,0,0,1 x 1 Gb/s,4,Depends on CPU,2,0,1,0,0,N,Wi-Fi 5,Y,2133,2933,0,1,,,,,,,,
181,303,256,0,8,3,0,1,0,0,"2242/2260/2280/22110 M-key
2242/2260/2280/22110 M-key
2242/2260/2280/22110 M-key",0,0,0,0,"1 x 1 Gb/s
1 x 2.5 Gb/s",8,N,2,0,2,1,0,Y,Wi-Fi 6,Y,2133,4666,2,0,,,,,,,,
182,305,32,0,2,1,0,0,1,0,2242/2260/2280 M-key,0,0,0,0,1 x 1 Gb/s,4,Depends on CPU,2,0,1,0,0,N,,Y,2133,3200,0,1,,,,,,,,
183,304,128,0,4,2,0,0,4,0,"2242/2260/2280/22110 M-key
2242/2260/2280 M-key",0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,1,0,1,0,0,N,,Y,2133,4133,3,0,,,,,,,,
184,297,128,0,4,2,0,0,3,0,"2242/2260/2280/22110 M-key
2242/2260/2280 M-key",0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,2,0,2,0,0,N,,Y,1866,4400,0,0,,,,,,,,
185,305,32,0,2,1,0,0,0,0,2242/2260/2280 M-key,0,0,0,0,1 x 1 Gb/s,4,Depends on CPU,1,0,1,0,0,N,,Y,2133,3600,0,2,,,,,,,,
186,311,64,0,2,1,0,0,0,0,"2280 M-key
2230 E-key",0,0,0,0,1 x 1 Gb/s,4,Depends on CPU,1,0,1,0,0,N,Wi-Fi 5,Y,2133,4733,0,2,,,,,,,,
187,302,128,0,4,3,0,0,2,0,"2242/2260/2280/22110 M-key (Intel Rocket Lake-based CPUs only)
2242/2260/2280 M-key
2242/2260/2280 M-key",0,0,0,0,1 x 2.5 Gb/s,6,Depends on CPU,2,0,1,1,0,N,Wi-Fi 6,Y,2133,5333,1,0,,,,,,,,
188,298,128,0,4,2,0,0,1,0,"2242/2260/2280/22110 M-key
2242/2260/2280 M-key",0,0,0,0,1 x 1 Gb/s,4,Depends on CPU,1,0,1,0,0,N,,Y,2133,4600,0,1,,,,,,,,
189,300,128,0,4,3,0,0,3,0,"2242/2260/2280/22110 M-key
2242/2260/2280/22110 M-key
2230 E-key",0,0,0,0,1 x 2.5 Gb/s,6,Depends on CPU,2,0,1,1,0,N,,Y,2133,4800,1,0,,,,,,,,
190,302,128,0,4,2,0,0,2,0,"2242/2260/2280 M-key (Intel Rocket Lake-based CPUs only)
2242/2260/2280 M-key
2260/2280 M-key
2230 E-key",0,0,0,0,1 x 1 Gb/s,5,Depends on CPU,2,0,2,0,0,N,,Y,2133,5000,1,1,,,,,,,,
191,311,64,0,2,1,0,0,1,0,2242/2260/2280 M-key,0,0,0,0,1 x 1 Gb/s,4,Depends on CPU,2,0,1,0,0,N,,Y,2133,4733,0,1,,,,,,,,
192,301,128,0,4,2,0,0,1,0,"2242/2260/2280 M-key
2242/2260/2280 M-key",0,0,0,0,1 x 2.5 Gb/s,6,Depends on CPU,2,0,1,1,0,N,Wi-Fi 6,N,2133,5066,1,1,,,,,,,,
193,298,128,0,4,3,0,0,0,0,"2242/2280/22110 M-key
2242/2280/22110 M-key
2242/2280/22110 M-key",0,0,0,0,1 x 2.5 Gb/s,6,Depends on CPU,2,0,1,0,0,N,Wi-Fi 6,Y,2133,5000,0,0,,,,,,,,
194,300,64,0,2,1,0,0,0,0,"2242/2260/2280 M-key
2242/2260/2280 M-key",0,0,0,0,1 x 2.5 Gb/s,4,Depends on CPU,1,0,1,1,0,N,Wi-Fi 6,Y,2133,4800,1,2,,,,,,,,
195,310,32,0,2,1,0,0,1,2,2242/2260/2280 M-key,0,0,0,0,1 x 1 Gb/s,4,Depends on CPU,1,0,1,0,0,N,,N,2133,2666,3,1,,,,,,,,
196,301,128,0,4,2,0,0,3,0,"2242/2260/2280/22110 M-key (Intel Rocket Lake-based CPUs only)
2242/2260/2280/22110 M-key",0,0,0,0,1 x 2.5 Gb/s,6,Depends on CPU,2,0,1,1,0,N,Wi-Fi 6,N,2133,5000,1,0,,,,,,,,
197,302,128,0,4,3,0,0,2,0,"2242/2260/2280/22110 M-key
2242/2260/2280 M-key
2242/2260/2280 M-key",0,0,0,0,1 x 2.5 Gb/s,6,Depends on CPU,2,0,1,1,0,N,,Y,2133,5600,1,0,,,,,,,,
198,297,64,0,2,1,0,0,0,0,"2242/2260/2280 M-key
2242/2260/2280 M-key",0,0,0,0,1 x 1 Gb/s,4,N,1,0,1,1,0,N,Wi-Fi 6,Y,2133,4800,0,4,,,,,,,,
199,300,128,0,4,2,0,1,0,0,"2242/2260/2280 M-key
2242/2260/2280 M-key
2242/2260/2280/22110 M-key
2242/2260/2280/22110 M-key",0,0,0,0,"1 x 10 Gb/s
1 x 2.5 Gb/s",8,N,2,0,2,2,0,N,Wi-Fi 6,Y,2133,4800,1,3,,,,,,,,
200,312,64,0,4,1,0,0,2,0,"2242/2260/2280 M-key
2242/2260/2280 M-key",0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,2,0,1,0,0,N,,Y,2133,2666,3,1,,,,,,,,
201,306,128,0,4,2,0,0,2,0,"2242/2260/2280/22110 M-key
2242/2260/2280 M-key",0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,2,0,1,1,0,N,,Y,2133,2933,1,0,,,,,,,,
202,298,64,0,2,1,0,0,1,0,2242/2260/2280 M-key,0,0,0,0,1 x 1 Gb/s,4,Depends on CPU,2,0,1,0,0,N,,Y,2133,4600,0,1,,,,,,,,
203,311,64,0,2,1,0,0,1,0,2242/2260/2280 M-key,0,0,0,0,1 x 1 Gb/s,4,Depends on CPU,2,0,1,0,0,N,,Y,1866,4600,0,1,,,,,,,,
204,302,64,0,2,1,0,0,0,0,"2260/2280 M-key (Intel Rocket Lake-based CPUs only)
2260/2280 M-key",0,0,0,0,1 x 2.5 Gb/s,4,Depends on CPU,1,0,1,1,0,N,Wi-Fi 6,Y,2133,3200,1,2,,,,,,,,
205,299,32,0,2,1,0,0,1,0,2242/2260/2280 M-key,0,0,0,0,1 x 1 Gb/s,4,Depends on CPU,2,0,1,0,0,N,,Y,1866,4133,0,1,,,,,,,,
206,314,64,0,4,3,0,0,3,0,"2242/2260/2280/22110 M-key
2242/2260/2280 M-key",0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,2,0,1,1,0,N,,Y,2133,3466,0,0,,,,,,,,
207,309,64,0,2,1,0,0,2,0,2242/2260/2280 M-key,0,0,0,0,1 x 1 Gb/s,4,Depends on CPU,1,0,1,0,0,N,,N,2133,2933,1,1,,,,,,,,
208,298,128,0,4,1,0,0,2,0,"2242/2260/2280/22110 M-key
2242/2260/2280 M-key",0,0,0,0,1 x 1 Gb/s,4,Depends on CPU,2,0,1,0,0,N,,Y,2133,4600,0,1,,,,,,,,
209,299,64,0,4,2,0,0,3,0,2242/2260/2280/22110 M-key,0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,2,0,1,0,0,N,,Y,1866,3466,0,0,,,,,,,,
210,311,128,0,4,1,0,0,2,0,2242/2260/2280 M-key,0,0,0,0,1 x 1 Gb/s,4,Depends on CPU,1,0,1,0,0,N,,Y,2133,4733,0,1,,,,,,,,
211,301,64,0,2,1,0,0,0,0,2280 M-key,0,0,0,0,1 x 1 Gb/s,4,Depends on CPU,1,0,1,1,0,N,Wi-Fi 5,N,2400,4600,1,2,,,,,,,,
212,302,128,0,4,2,0,1,0,0,"2242/2260/2280 M-key
2242/2260/2280 M-key
2242/2260/2280 M-key (Intel Rocket Lake-based CPUs only)
2242/2260/2280/22110 M-key
2242/2260/2280/22110 M-key",0,0,0,0,"1 x 10 Gb/s
1 x 2.5 Gb/s",6,Depends on CPU,2,0,2,1,1,N,Wi-Fi 6,Y,2133,5000,1,3,,,,,,,,
213,306,128,0,4,2,0,0,1,0,"2242/2260/2280 M-key
2260/2280 M-key
2230 E-key",0,0,0,0,1 x 2.5 Gb/s,6,Depends on CPU,2,0,1,0,0,N,,Y,2133,2933,1,1,,,,,,,,
