PID,Form Factor,Efficiency Rating,Wattage,Length,Modular,Type,Fanless,ATX Connectors,EPS Connectors,PCIe 12-Pin Connectors,PCIe 8-Pin Connectors,PCIe 6+2-Pin Connectors,PCIe 6-Pin Connectors,SATA Connectors,Molex 4-Pin Connectors,Output,Efficiency
21977,7,0,700,160,0,14,N,0,1,0,0,4,0,8,4,,
21978,7,1,750,160,1,16,N,0,2,0,0,4,0,8,6,"+3.3V@22A,+5V@22A,+12V@54A,-12V@0.3A,+5VSB@3A",82-87%
21979,7,2,750,180,0,16,N,0,2,0,0,6,0,12,8,"+3.3V@25A, +5V@25A, +12V@62.5A, -12V@0.8A, +5VSB@3A",92%
21980,7,0,750,160,0,14,N,0,1,0,0,4,0,9,4,"+3.3V@22A, +5V@22A, +12V@62.5A, -12V@0.3A, +5VSB@3A",90%
21981,7,4,550,140,2,14,N,0,1,0,0,2,0,7,2,,
21982,7,0,750,150,0,14,N,0,2,0,0,4,0,8,6,"+3.3V@22A, +5V@25A, +12V1@70A, +5VSB@3.5A, -12V@0.3A",87%~90% at 20%~100% loading
21983,7,1,750,160,1,14,N,0,1,0,0,2,0,5,3,,
21984,7,0,1300,170,0,14,N,0,2,0,0,12,0,12,5,,
21985,7,3,750,175,0,14,N,0,2,0,0,6,0,12,5,,
21986,8,0,600,130,0,15,N,0,1,0,0,4,0,6,3,,
21987,7,0,550,140,2,14,N,0,1,0,0,2,0,8,3,,
21988,7,4,450,125,2,14,N,0,1,0,0,2,0,6,4,,
21989,7,0,750,160,0,14,N,0,2,0,0,4,0,8,4,,
21990,7,0,1000,180,1,14,N,0,2,0,0,10,0,12,3,,
21991,7,0,650,140,2,14,N,0,1,0,0,2,0,6,3,,
21992,7,1,450,140,2,14,N,0,1,0,0,2,0,4,3,"+3.3V@20A, +5V@20A, +12V@35A, +5Vsb@3A, -12V@0.3A",Up to 85% Efficiency
21993,7,0,750,140,1,16,N,0,1,0,0,4,0,12,4,,87-92% efficiency @ 20-100% load
21994,7,0,550,160,0,14,N,0,1,0,0,2,0,9,6,,
21995,7,0,1000,170,0,14,N,0,2,0,0,8,0,14,3,,
21996,7,1,600,165,1,14,N,1,1,0,0,2,0,6,4,,
21997,7,4,700,140,2,14,N,0,1,0,0,2,0,6,5,"+3.3V@24A, +5V@17A, +12V@54A, -12V@0.5A, +5VSB@2.5A",80% under typical load
21998,7,0,550,160,0,14,N,0,1,0,0,2,0,7,4,,
21999,8,1,300,100,2,15,N,0,1,0,0,0,1,3,2,,> 80%
22000,7,2,550,140,0,14,N,0,2,0,0,2,0,10,3,,
22001,7,,650,140,2,14,N,0,1,0,0,2,0,5,6,"+3.3V@23A, +5V@17A, +12V@48A, -12V@0.5A, +5VSB@2.5A",
22002,7,2,1000,170,0,14,N,0,2,0,0,6,0,14,7,,
22003,8,0,650,100,0,15,N,0,2,0,0,2,0,5,2,,
22004,8,0,650,100,0,15,N,0,1,0,0,2,0,6,4,,
22005,7,1,500,139,2,17,N,0,1,0,0,2,0,5,4,"+3.3V@25A, +5V@20A, +12V@38A, -12V@0.8A, +5VSB@3.0A",> 80%
22006,7,0,850,170,0,14,N,0,2,0,0,8,0,14,3,,
22007,7,0,650,140,1,14,N,0,1,0,0,4,0,6,3,,
22008,7,2,650,160,0,14,N,0,1,0,0,2,0,9,3,,
22009,7,1,600,140,2,14,N,0,1,0,0,4,0,8,4,,
22010,7,0,400,150,2,14,N,0,1,0,0,2,0,5,2,,
22011,7,2,450,140,0,14,Y,0,2,0,0,1,0,8,5,,
22012,7,1,600,140,2,14,N,0,1,0,0,2,0,6,3,,
22013,7,0,850,180,0,16,N,0,2,0,0,6,0,10,8,,< 92%
22014,7,1,650,160,1,14,N,0,1,0,0,2,0,6,4,,
22015,7,0,750,160,0,14,N,0,2,0,0,6,0,9,4,,
22016,7,1,800,160,1,14,N,0,1,0,0,2,0,8,3,,
22017,7,1,750,160,2,14,N,0,1,0,0,2,0,5,2,,
22018,7,1,750,140,2,16,N,0,1,0,0,4,0,6,4,"+3.3V@25A, +5V@25A, +12V@62A, -12V@0.8A, +5VSB@3A",< 85%
22019,7,0,750,140,2,14,N,0,1,0,0,4,0,8,3,,
22020,7,0,650,140,0,14,N,0,1,0,0,4,0,8,3,,
22021,7,0,750,140,1,14,N,0,2,0,0,4,0,8,3,,
22022,7,2,650,140,0,14,N,0,2,0,0,4,0,10,3,,
22023,7,0,1000,180,0,16,N,0,2,0,0,8,0,12,11,,< 92%
22024,7,0,750,160,0,14,N,0,2,0,0,4,0,8,4,,
22025,7,1,750,140,1,14,N,0,1,0,0,4,0,7,6,,
22026,10,0,350,150,2,19,N,0,1,0,0,0,1,3,2,,
22027,7,0,550,140,1,14,N,0,1,0,0,2,0,6,3,,
22028,7,0,650,140,0,14,N,0,2,0,0,4,0,8,3,,
22029,7,,600,139,2,17,N,0,1,0,0,1,1,6,4,"+3.3V@22A, +5V@18A, +12V1@23A, +12V2@20A, -12V@0.3A, +5VSB@2.5A",> 72%
22030,7,1,600,140,0,14,N,0,1,0,0,2,0,5,3,,
22031,7,2,1200,170,0,14,N,0,2,0,0,6,0,11,4,,
22032,7,0,650,160,0,14,N,0,1,0,0,4,0,9,4,,
22033,7,1,620,160,0,14,N,0,1,0,0,4,0,8,5,,
22034,7,0,550,160,0,14,N,0,1,0,0,2,0,6,4,,
22035,7,2,1200,200,0,16,N,0,2,0,0,8,0,16,12,"+3.3V@30A, +5V@30A, +12V@100.4A, -12V@0.8A, +5VSB@3.5A",< 92%
22036,7,1,750,140,2,14,N,0,1,0,0,4,0,8,4,,
22037,7,1,500,140,1,17,N,0,1,0,0,2,0,5,4,"+3.3V@25A, +5V@20A, +12V@38A, -12V@0.8A, +5VSB@3A",< 85%
22038,7,2,850,140,0,14,N,0,2,0,0,4,0,12,3,,
22039,7,0,600,140,2,14,N,0,1,0,0,2,0,8,4,,
22040,7,0,650,150,0,14,N,0,1,0,0,4,0,6,3,,
22041,7,4,500,140,2,14,N,0,1,0,0,2,0,6,3,,
22042,7,1,650,158,2,14,N,0,1,0,0,2,0,5,3,,
22043,7,1,550,140,2,14,N,0,1,0,0,2,0,5,1,,
22044,7,0,750,160,0,17,N,0,2,0,0,6,0,12,4,,92%
22045,7,3,750,170,0,14,N,0,2,0,0,4,0,10,3,,
22046,7,1,550,140,1,14,N,0,1,0,0,2,0,5,3,,
22047,7,,500,143,2,14,N,0,1,0,0,0,0,2,3,"+5V@21A, +3.3V@22A, +12V@34A, -12V@1A, +5VSB@2.5A",
22048,7,0,550,160,1,14,N,0,2,0,0,4,0,9,3,,
22049,7,0,600,160,2,14,N,0,1,0,0,2,0,4,4,,
22050,7,2,1000,140,0,14,N,0,2,0,0,8,0,8,6,,
22051,7,0,650,139,1,16,N,0,1,0,0,4,0,6,4,,> 90%
22052,7,0,750,150,0,14,N,0,2,0,0,4,0,8,3,,
22053,7,0,700,150,2,14,N,0,1,0,0,4,0,6,3,,
22054,7,2,1200,140,0,14,N,0,2,0,0,8,0,8,6,,
22055,7,0,750,140,2,14,N,0,1,0,0,4,0,5,3,,
22056,7,2,850,140,0,14,N,0,2,0,0,6,0,12,4,,
22057,7,4,500,140,2,14,N,0,1,0,0,2,0,5,4,,
22058,7,1,600,,2,14,N,0,1,0,0,2,0,6,2,"+3.3V at 16A, +5V at 20A, +12V at 45A, -12V at 0.3A, +5Vsb at 2.5A",up to 87%
22059,8,2,700,100,0,15,N,0,2,0,0,4,0,6,3,,
22060,7,4,600,140,2,14,N,0,1,0,0,2,0,6,3,,
22061,7,0,650,160,0,14,N,0,2,0,0,4,0,8,4,,
22062,7,0,700,140,2,14,N,0,2,0,0,4,0,6,2,,
22063,7,0,650,165,0,16,N,0,2,0,0,4,0,9,6,"+3.3V@25A, +5V@25A, +12V1@20A, +12V2@20A, +12V3@20A, +12V4@20A, +5Vsb@3A, -12V@0.8A",90% Typical
22064,7,0,850,160,0,14,N,0,2,0,0,6,0,12,4,,
22065,7,0,650,140,2,14,N,0,1,0,0,4,0,8,4,,
22066,7,0,750,140,0,14,N,0,2,0,0,4,0,8,6,,
22067,7,0,650,140,1,14,N,0,1,0,0,4,0,6,3,,
22068,7,0,1000,140,0,14,N,0,2,0,0,6,0,8,3,,
22069,7,0,1000,140,0,14,N,0,2,0,0,6,0,10,5,,
22070,7,0,650,140,0,14,N,0,1,0,0,3,0,6,4,,
22071,7,0,850,140,0,14,N,0,2,0,0,6,0,10,5,,
22072,7,0,650,160,0,14,N,0,1,0,0,2,0,8,4,,
22073,7,0,550,160,0,14,N,0,2,0,0,2,0,8,4,,
22074,7,0,650,140,2,14,N,0,1,0,0,4,0,8,3,,
22075,7,0,1000,170,0,14,N,0,2,0,0,6,0,11,8,,
22076,7,,550,140,2,14,N,0,1,0,0,2,0,5,4,"+3.3V@21A, +5V@16A, +12V@38A, -12V@0.5A, +5VSB@2.5A",
22077,7,,400,142,2,14,N,1,0,0,0,0,0,2,3,"+3.3V@30A, +5V@28A, +12V1@14A, +12V2@15A, -12V@1A, +5VSB@2.5A",
22078,7,2,1600,220,0,14,N,0,2,0,0,9,5,14,5,,
22079,7,1,430,139,2,17,N,0,1,0,0,1,0,4,3,"+3.3V@20A, +5V@20A, +12V@32A, -12V@0.8A, +5VSB@3.0A",> 80%
22080,7,0,1000,165,0,14,N,0,2,0,0,8,0,12,6,,
22081,7,0,800,159,1,16,N,0,1,0,0,3,3,9,4,,90%
22082,7,4,550,140,2,14,N,0,1,0,0,2,0,6,3,,
22083,11,,300,100,2,20,N,1,1,0,0,0,0,2,4,"+3.3V@22A, +5V@25A, +12V@16A, -12V@0.3A, +5VSB@2A",
22084,7,0,650,160,0,14,N,0,2,0,0,4,0,12,1,,
22085,7,2,500,140,0,14,Y,0,2,0,0,2,0,8,5,,
22086,7,3,750,170,0,14,N,0,2,0,0,4,0,10,5,,
22087,7,0,550,165,0,14,N,0,1,0,0,2,1,9,3,"+3.3V@22A, +5V@22A, +12V@45.8A, +5VSB@3.0A, -12V@0.5A",90% (115VAC) / 92% (220VAC~240VAC) or Higher Typical
22088,7,0,650,140,1,14,N,0,1,0,0,4,0,6,3,,
22089,7,0,450,160,0,14,N,0,1,0,0,2,0,8,6,,
22090,7,1,850,170,0,14,N,0,1,0,0,4,0,9,6,"+3.3V@22A, +5V@22A, +12V@70.5A, -12V@0.5A, +5VSB@3A",85%
22091,7,1,750,160,1,14,N,0,1,0,0,4,0,6,4,,
22092,7,1,550,140,2,14,N,0,1,0,0,2,0,4,3,,
22093,7,0,650,180,0,16,N,0,2,0,0,4,1,9,6,"+3.3V@25A, +5V@25A, +12V1@20A, +12V2@20A, +12V3@20A, +12V4@20A,+5VSB@3A, -12V@0.8A",90%
22094,7,1,550,140,2,14,N,0,1,0,0,2,0,6,4,,
22095,7,0,550,150,0,14,N,0,1,0,0,2,0,6,3,,
22096,7,3,1500,225,0,16,N,0,2,0,0,10,0,20,12,"+3.3V@30A, +5V@30A, +12V@125A, -12V@0.8A, +5Vsb@3.5A",94%
22097,7,1,850,165,1,16,N,0,2,0,0,4,0,8,6,"+3.3V@20A,+5V@20A,+12V@70A,-12V@0.5A,+5VSB@3A",> 85%
22098,7,1,1050,160,1,14,N,0,1,0,0,4,0,4,4,,
22099,8,0,750,100,0,15,N,0,2,0,0,4,0,6,4,,
22100,7,0,550,160,1,14,N,0,1,0,0,2,0,9,3,,
22101,7,0,1000,180,0,14,N,0,2,0,0,8,0,12,11,,
22102,7,,600,140,2,14,N,0,1,0,0,1,0,6,2,,
22103,7,1,500,140,1,14,N,0,1,0,0,2,0,6,2,,
22104,7,1,650,140,2,14,N,0,1,0,0,4,0,8,3,,
22105,7,0,850,140,0,14,N,0,1,0,0,4,0,6,3,,
22106,7,0,850,140,0,14,N,0,2,0,0,6,0,8,6,,
22107,7,0,2000,230,2,14,N,0,1,0,0,18,0,9,5,,
22108,7,1,450,140,2,14,N,0,1,0,0,2,0,5,1,,
22109,7,1,700,140,2,14,N,0,2,0,0,4,0,8,4,,
22110,7,1,450,142,2,14,N,0,1,0,0,2,0,4,3,"+3.3V@18A, +5V@18A, +12V@35A, +5Vsb@2.5A, -12V@0.3A",85% Typical
22111,7,1,500,140,2,14,N,0,1,0,0,2,0,4,3,,
22112,7,1,500,140,2,14,N,0,1,0,0,2,0,6,4,,
22113,7,0,750,160,0,14,N,0,2,0,0,4,0,6,5,,
22114,8,0,450,100,0,15,N,0,1,0,0,1,1,3,2,"+3.3V@19A, +5V@14A, +12V@37A, +5VSB@2.5A, -12V@0.3A",87-90%
22115,7,1,600,160,2,14,N,0,1,0,0,2,0,4,2,,
22116,7,2,1000,180,0,14,N,0,2,0,0,6,2,10,5,,
22117,7,1,550,140,2,14,N,0,1,0,0,2,0,6,3,,
22118,7,0,850,160,0,14,N,0,2,0,0,6,0,12,4,,
22119,7,0,1000,170,0,14,N,0,2,0,0,6,0,14,5,,
22120,7,0,850,140,1,14,N,0,1,0,0,4,0,6,3,,
22121,7,1,520,160,0,14,N,0,1,0,0,2,0,6,5,,
22122,7,0,750,180,0,14,N,0,1,0,0,4,0,8,7,,
22123,7,0,650,140,0,14,N,0,1,0,0,2,0,8,6,,
22124,7,1,600,140,2,14,N,0,1,0,0,2,0,5,3,,
22125,7,1,500,140,0,14,N,0,1,0,0,2,0,5,3,,
22126,7,1,650,140,2,14,N,0,1,0,0,2,0,6,4,,
22127,7,0,1000,140,0,14,N,0,2,0,0,6,0,9,3,,
22128,7,1,700,140,1,14,N,0,1,0,0,4,0,7,3,,
22129,7,1,750,160,2,16,N,0,1,0,0,4,0,8,8,"+3.3V@30A, +5V@30A, +12V@60A, -12V@0.8A, +5VSB@3.0A",< 85%
22130,7,2,1050,180,0,14,N,0,2,0,0,6,0,12,6,,
22131,7,1,700,165,2,14,N,0,1,0,0,2,0,6,4,"+3.3V@20A, +5V@17A, +12V@50A, -12V@0.3A ,5VSB@2.5A",up to 86.03%
22132,7,1,650,140,2,14,N,0,1,0,0,2,0,6,4,,
22133,7,2,860,160,0,16,N,0,2,0,0,6,0,12,6,"+3.3V@25A, +5V@25A, +12V@71.6A, -12V@0.8A, +5VSB@3.0A",
22134,7,0,750,160,0,14,N,0,2,0,0,2,0,7,5,,
22135,7,4,600,140,2,14,N,0,1,0,0,0,2,7,2,,
22136,7,1,700,140,1,14,N,0,1,0,0,4,0,10,2,,
22137,7,2,760,160,0,16,N,0,2,0,0,6,0,12,8,"+3.3V@25A, +5V@25A, +12V@63.3A, -12V@0.8A, +5VSB@3.0A",
22138,7,1,350,150,2,14,N,0,1,0,0,1,0,5,2,,
22139,7,4,650,140,2,14,N,0,1,0,0,2,0,7,2,,
22140,7,0,850,180,1,16,N,0,2,0,0,6,0,12,12,"+3.3V@25A, +5V25A, +12V@70A, -12V@0.8A, +5VSB@3A",
22141,8,,250,100,2,15,N,1,0,0,0,0,0,2,3,"+3.3V@14A, +5V@12A, +12V@16A, -12V@0.3A, +5VSB@2.0A",> 65%
22142,7,1,450,150,0,14,N,0,1,0,0,2,0,6,3,"+3.3V@20A, +5V@20A, +12V@37.4A, +5Vsb@3A, -12V@0.5A",85% Efficiency
22143,7,0,850,160,0,14,N,0,2,0,0,6,0,9,4,,
22144,12,1,300,175,2,21,N,0,1,0,0,0,1,4,2,,
22145,7,1,650,160,1,16,N,0,1,0,0,2,0,8,10,"+3.3V@30A, +5V@30A, +12V@54A, -12V@0.8A, +5VSB@3A",< 85%
22146,7,1,650,165,2,14,N,0,1,0,0,2,0,5,2,,
22147,7,1,500,140,2,14,N,0,1,0,0,2,0,5,3,,
22148,7,0,750,169,1,16,N,0,2,0,0,4,0,8,5,"+3.3V@24A,+5V@24A,+12V@62A,-12V@0.5A,+5VSB@3A",87-92%
22149,7,0,750,140,0,14,N,0,2,0,0,4,0,10,3,,
22150,7,2,750,140,0,14,N,0,2,0,0,4,0,9,4,,
22151,7,2,1050,160,0,14,N,0,2,0,0,8,0,12,4,,
22152,7,0,750,140,1,14,N,0,2,0,0,4,0,8,3,,
22153,7,1,650,140,2,14,N,0,1,0,0,4,0,8,4,,
22154,7,1,1000,175,1,16,N,0,2,0,0,2,2,9,6,"+5V@30A, +3.3A@30A, +12V1@83A, -12V@0.8A, +5VSB@3A",> 85%
22155,7,1,350,140,2,14,N,0,1,0,0,1,0,4,2,,
22156,7,0,850,180,0,14,N,0,2,0,0,6,0,10,8,,
22157,8,0,500,130,0,15,N,0,1,0,0,4,0,6,3,,
22158,7,0,750,160,0,14,N,0,2,0,0,4,0,9,3,,
22159,7,0,650,160,1,14,N,0,1,0,0,4,0,8,6,,
22160,7,,550,140,2,16,N,0,1,0,0,2,0,4,4,,
22161,7,1,700,160,2,14,N,0,1,0,0,4,0,6,2,,
22162,7,3,650,170,0,14,N,0,2,0,0,4,0,6,5,,
22163,7,0,750,160,0,14,N,0,2,0,0,4,0,12,1,,
22164,7,1,500,157,1,16,N,0,1,0,0,2,0,5,4,"+3.3V@20A,+5V@20A,+12V@37A,-12V@0.3A,+5VSB@2.5A",> 85%
22165,7,1,500,140,2,14,N,0,1,0,0,2,0,5,4,,
22166,7,0,750,160,1,14,N,0,1,0,0,4,0,7,3,,
22167,7,0,750,160,0,16,N,0,1,0,0,4,0,8,4,"+3.3V@25A,+5V@25A,+12V@62.5A,-12V@0.3A,+5VSB@3A",Up to 92%
22168,7,2,1000,160,0,14,N,0,2,0,0,8,0,12,4,,
22169,7,0,750,150,0,14,N,0,2,0,0,4,0,14,5,,
22170,7,0,750,140,0,14,N,0,2,0,0,4,0,10,3,,
22171,7,1,750,140,2,14,N,0,1,0,0,4,0,8,4,,
22172,7,3,1500,180,0,14,N,0,2,0,0,8,0,16,6,,
22173,7,2,1000,170,0,14,N,0,2,0,0,8,0,12,5,,
22174,8,0,450,100,0,15,N,0,1,0,0,2,0,3,2,,
22175,7,1,750,160,1,16,N,0,1,0,0,4,0,8,6,"+3.3V@30A, +5V@30A, +12V@62A, -12V@0.8A, +5VSB@3A",< 85%
22176,7,1,600,140,2,14,N,0,2,0,0,2,0,6,4,,
22177,8,2,450,130,0,15,Y,0,1,0,0,4,0,8,3,,
22178,7,5,400,150,2,14,N,0,1,0,0,2,0,5,2,,
22179,7,1,650,160,2,16,N,0,1,0,0,2,0,8,8,"+3.3V@30A, +5V@30A, +12V@53A, -12V@0.8A, +5VSB@3.0A",< 85%
22180,7,4,430,139,2,16,N,0,1,0,0,1,0,4,1,,
22181,7,4,500,140,2,14,N,0,1,0,0,2,0,5,4,,
22182,7,0,650,140,0,16,N,0,1,0,0,2,2,8,6,"+3.3V@22A, +5V@20A, +12V@54A, -12V@0.3A, +5VSB@2.5A",87%~90% at 20%~100% loading
22183,7,0,650,160,0,14,N,0,1,0,0,4,0,9,4,,
22184,7,0,650,160,0,17,N,0,1,0,0,4,0,8,4,,92%
22185,7,0,750,180,1,16,N,0,1,0,0,4,0,12,8,"+3.3V@25A, +5V25A, +12V@60A, -12V@0.8A, +5VSB@3A",90%
22186,7,4,1000,200,1,16,N,0,2,0,0,6,0,12,12,"+3.3V@30A, +5V30A, +12V1@40A, +12V2@40A, -12V@0.8A, +5VSB@3.5A",< 80%
22187,7,4,500,140,2,14,N,0,1,0,0,2,0,7,2,,
22188,7,,450,140,2,16,N,0,1,0,0,2,0,4,4,,
22189,8,2,750,100,0,15,N,0,3,0,0,4,0,8,3,,
22190,7,,450,140,2,14,N,0,1,0,0,2,0,4,4,"+3.3V@20A, +5V@14A, +12V@33A, -12V@0.5A, +5VSB@2.5A",
22191,7,0,1200,185,0,16,N,0,2,0,0,6,0,16,12,"+3.3V@30A, +5V@30A, +12V1@100.4A, -12V@0.8A, +5VSB@3.5A",> 90%
22192,8,0,650,100,0,15,N,0,1,0,0,4,0,6,3,,
22193,7,0,650,160,0,14,N,0,1,0,0,4,0,8,7,,
22194,8,0,700,100,0,15,N,0,1,0,0,4,0,6,3,,
22195,7,1,500,140,2,14,N,0,1,0,0,2,0,6,3,,
22196,7,1,620,140,2,16,N,0,1,0,0,2,0,8,4,,> 87%
22197,7,0,700,170,0,16,N,0,1,0,0,4,0,9,4,"+3.3V@25A, +5V@25A, +12V@58A, -12V@0.5A, +5Vsb@3A",> 90%
22198,10,2,600,149,2,19,N,0,1,0,0,2,0,4,3,,
22199,7,0,650,150,0,16,N,0,2,0,0,4,0,8,4,"+3.3V@20A, +5V@20A, +12V@54A, +5VSB@2.5A, -12V@0.3A",90% (115VAC) / 92% (220VAC~240VAC) or Higher Typical
22200,7,0,1000,170,0,14,N,0,2,0,0,8,0,12,5,,
22201,8,1,450,100,2,15,N,0,1,0,0,1,2,3,2,,82-85%
22202,7,1,600,160,2,14,N,0,1,0,0,2,0,7,3,,
22203,7,0,750,140,2,14,N,0,2,0,0,4,0,8,4,,
22204,7,0,850,160,0,14,N,0,2,0,0,4,0,12,1,,
22205,7,0,650,160,0,14,N,0,1,0,0,4,0,9,4,"+3.3V@22A, +5V@22A, +12V@54.2A, -12V@0.3A, +5VSB@3A",90%
22206,7,2,650,160,0,14,N,0,2,0,0,4,0,8,6,,
22207,7,2,1050,180,0,14,N,0,2,0,0,8,0,12,4,,
22208,7,1,550,140,2,14,N,0,1,0,0,2,0,8,3,,
22209,7,0,450,,0,16,N,0,1,0,0,2,0,6,4,,< 92%
22210,7,2,650,180,1,14,N,0,2,0,0,4,1,8,5,,
22211,7,2,860,160,0,16,N,0,2,0,0,6,0,12,8,"+3.3V@25A, +5V@25A, +12V@71.6A, -12V@0.8A, +5VSB@3.0A",
22212,7,1,800,160,2,17,N,0,1,0,0,4,0,8,8,"+3.3V@25A, +5V@25A, +12V@66A, -12V@0.8A, +5VSB@3A",< 85%
22213,7,1,600,140,2,14,N,0,1,0,0,4,0,6,2,,
22214,7,1,600,140,2,14,N,0,1,0,0,2,0,8,4,,
22215,7,0,750,139,1,16,N,0,1,0,0,4,0,8,7,,> 90%
22216,7,0,650,169,1,16,N,0,1,0,0,4,0,8,5,"+3.3V@24A,+5V@22A,+12V@54A,-12V@0.5A,+5VSB@3A",87-92%
22217,7,1,600,157,1,16,N,0,1,0,0,2,0,6,4,"+3.3V@20A,+5V@20A,+12V@45A,-12V@0.3A,+5VSB@2.5A",> 85%
22218,7,0,850,160,0,14,N,0,2,0,0,6,0,10,4,,
22219,7,0,850,170,0,14,N,0,2,0,0,6,0,14,5,,
22220,7,1,850,160,1,16,N,0,1,0,0,4,0,8,6,"+3.3V@25A, +5V@25A, +12V@70A, -12V@0.8A, +5VSB@3A",85%
22221,7,1,735,159,1,14,N,0,1,0,0,4,0,8,3,,
22222,8,0,500,100,0,15,N,0,1,0,0,2,0,6,3,,
22223,7,5,750,140,1,14,N,0,1,0,0,6,0,8,4,,
22224,7,0,1000,170,0,16,N,0,2,0,0,8,0,9,4,"+3.3V@25A, +5V@25A, +12V@83A, -12V@0.5A, +5Vsb@3A",> 90%
22225,7,2,850,170,0,14,N,0,2,0,0,6,0,14,7,,
22226,7,1,550,150,0,14,N,0,1,0,0,2,0,6,3,"+3.3V@20A, +5V@20A, +12V@45.8A, +5Vsb@3A, -12V@0.5A",85% Efficiency
22227,7,0,750,140,2,14,N,0,1,0,0,4,0,8,6,,
22228,7,,650,140,2,14,N,0,1,0,0,2,0,4,4,,
22229,7,1,520,140,2,16,N,0,1,0,0,1,1,6,4,"+3.3V@24A, +5V@24A, +12V@40A, -12V@0.8A, +5VSB@2.5A",> 87%
22230,7,3,1500,200,0,14,N,0,2,0,5,5,0,20,12,"+3.3V@25A, +5V@22A, +12V@125A, -12V@0.3A, +5VSB@3.0A",94% Efficiency
22231,9,3,1000,180,0,18,N,0,2,0,0,6,2,12,6,,
22232,7,1,650,165,2,16,N,0,1,0,0,2,0,6,4,"+3.3V@20A,+5V@20A,+12V@52A,-12V@0.5A,+5VSB@2.5A","> 82%, Up to 87%"
22233,7,0,550,139,1,16,N,0,1,0,0,2,0,6,4,,> 90%
22234,7,,500,140,2,16,N,0,1,0,0,1,1,5,2,"+3.3V@18A, +5V@17A, +12V1@36A, -12V@0.5A ,5VSB@2.5A",up to 78%
22235,7,0,750,180,0,16,N,0,2,0,0,4,4,9,6,"+3.3V@25A, +5V@25A, +12V1@20A, +12V2@20A, +12V3@20A, +12V4@20A,+5VSB@3A, -12V@0.8A",90%
22236,7,0,600,140,1,14,N,0,1,0,0,2,0,6,4,,
22237,7,1,500,140,2,14,N,0,1,0,0,2,0,6,4,,
22238,7,1,650,139,2,16,N,0,1,0,0,2,0,7,5,"+3.3V@24A, +5V@20A, +12V1@40A, +12V2@40A, -12V@0.5A, +5VSB@3.0A",< 82%
22239,7,0,850,150,0,14,N,0,2,0,0,6,0,14,5,,
22240,8,0,600,100,0,15,N,0,1,0,0,2,0,4,2,,
22241,7,,500,140,2,14,N,0,1,0,0,2,0,5,2,,
22242,7,0,550,140,1,14,N,0,1,0,0,2,0,6,6,,
22243,7,0,750,140,1,14,N,0,1,0,0,4,0,8,3,,
22244,7,1,500,160,2,14,N,0,1,0,0,2,0,4,2,,
22245,7,0,650,160,0,14,N,0,1,0,0,4,0,9,3,,
22246,7,0,1500,220,1,16,N,0,2,0,0,10,0,16,8,,
22247,7,1,700,140,2,14,N,0,1,0,0,2,0,9,3,"+3.3V@24A, +5V@20A, +12V@56A, +5VSB@3A, -12V@0.3A",85% Typical
22248,7,1,750,180,1,14,N,0,2,0,0,4,2,9,6,"+3.3V@25A, +5V@25A, +12V1@20A, +12V2@20A, +12V3@20A, +12V4@20A,+5VSB@3A, -12V@0.8A",85%
22249,7,1,550,165,1,14,N,0,1,0,0,4,0,8,3,,
22250,7,4,850,149,2,16,N,0,1,0,0,4,0,8,8,"+3.3V@30A, +5V30A, +12V@70A, -12V@0.8A, +5VSB@3A",> 80%
22251,7,4,600,140,2,14,N,0,1,0,0,2,0,4,2,,
22252,7,1,750,140,2,14,N,0,1,0,0,4,0,8,1,,
22253,7,5,1500,219,2,16,N,0,2,0,0,4,4,12,12,"+3.3V@40A, +5V@40A, +12V1@25A, +12V2@25A, +12V3@25A, +12V4@25A, +12V5@25A, +12V6@25A, +12V7@25A",85-88%
22254,7,1,450,140,2,14,N,0,1,0,0,2,0,4,3,,
22255,7,1,700,140,2,14,N,0,1,0,0,2,0,6,2,,
22256,7,2,750,180,1,14,N,0,2,0,0,6,1,8,7,,
22257,7,,550,140,2,14,N,0,1,0,0,1,0,3,3,,
22258,7,1,430,140,1,17,N,0,1,0,0,1,0,4,3,"+3.3V@20A, +5V@20A, +12V@32A, -12V@0.8A, +5VSB@3A",< 85%
22259,7,0,850,160,0,14,N,0,2,0,0,2,0,12,4,,
22260,7,2,1300,201,0,14,N,0,2,0,0,12,0,16,8,,
22261,7,1,520,160,0,16,N,0,2,0,0,1,1,6,6,,> 87%
22262,7,0,1050,165,0,14,N,0,1,0,0,4,0,10,3,,
22263,7,0,550,150,0,16,N,0,2,0,0,4,0,6,4,"+3.3V@20A, +5V@20A, +12V@45A, +5VSB@2.5A, -12V@0.3A",90% (115VAC) / 92% (220VAC~240VAC) or Higher Typical
22264,7,2,750,140,0,14,N,0,2,0,0,4,0,10,5,,
22265,10,0,400,150,2,19,N,0,1,0,1,0,0,4,2,"+3.3V@14A, +5V@16A, +12V1@18A, +12V2@18A, -12V@0.5A, +5VSB@3.0A",Typical > 90%
22266,7,1,400,160,2,14,N,0,1,0,0,1,0,3,2,,
22267,8,2,750,130,0,15,N,0,1,0,0,2,0,12,3,,>89% (92% max)
22268,7,4,650,140,2,14,N,0,2,0,0,2,0,4,2,,
22269,7,2,1200,170,0,14,N,0,2,0,0,8,0,12,5,"+3.3V@25A, +5V@25A, +12V@100A, -12V@0.3A, +5VSB@3A","> 90 %, > 92 % and > 89 % efficiency at 20 %, 50 % and 100 %"
